VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,store_and_fwd_flag,payment_type,fare_amount,tip_amount,extra,total_amount
1,2024-01-29 18:57:00,2024-01-29 19:22:00,6,0.777,72,17,N,CRD,4.57,0.35,0.0,4.92
2,2024-01-08 03:38:00,2024-01-08 03:45:00,1,2.305,215,59,N,CRD,8.11,0.33,0.0,8.44
2,2024-01-06 01:07:00,2024-01-06 01:11:00,1,0.839,63,112,N,CRD,4.83,1.41,1.0,7.24
2,2024-01-31 23:28:00,2024-01-31 23:55:00,2,0.395,256,251,N,CRD,3.87,0.0,0.0,3.87
1,2024-01-18 01:33:00,2024-01-18 01:44:00,2,3.559,222,29,N,CRD,10.4,1.03,1.0,12.43
2,2024-01-01 19:59:00,2024-01-01 20:50:00,5,8.27,226,14,N,CSH,22.17,0.0,0.0,22.17
1,2024-01-04 06:37:00,2024-01-04 07:02:00,6,3.705,255,218,N,CSH,11.02,3.46,0.0,14.48
2,2024-01-15 17:41:00,2024-01-15 17:48:00,1,3.898,58,126,N,CRD,11.93,0.0,0.0,11.93
1,2024-01-20 03:25:00,2024-01-20 03:57:00,1,2.209,66,65,N,CSH,8.19,0.0,0.0,8.19
1,2024-01-08 13:18:00,2024-01-08 13:44:00,4,1.476,98,190,N,CRD,5.74,0.0,0.0,5.74
1,2024-01-12 08:04:00,2024-01-12 08:08:00,1,3.97,244,145,N,CRD,12.4,0.09,0.0,12.49
2,2024-01-23 19:46:00,2024-01-23 19:48:00,1,4.916,171,204,Y,CRD,13.79,2.77,0.0,16.56
2,2024-01-30 23:55:00,2024-01-31 00:05:00,1,6.922,241,162,N,CRD,21.01,4.19,0.0,25.2
1,2024-01-16 05:20:00,2024-01-16 05:44:00,1,1.105,43,211,N,CRD,4.26,0.0,0.0,4.26
2,2024-01-13 21:03:00,2024-01-13 21:12:00,1,0.29,246,245,N,CRD,3.53,1.67,0.0,5.2
1,2024-01-12 04:40:00,2024-01-12 04:48:00,2,1.624,231,22,N,CSH,5.56,1.12,1.0,7.68
1,2024-01-05 05:19:00,2024-01-05 05:23:00,6,0.365,37,128,N,CRD,3.81,0.15,1.0,4.96
1,2024-01-02 15:15:00,2024-01-02 15:17:00,4,2.283,20,56,N,CRD,9.77,2.97,0.0,12.74
1,2024-01-26 20:29:00,2024-01-26 20:35:00,1,0.749,256,244,N,CSH,5.19,0.65,0.0,5.84
1,2024-01-02 03:37:00,2024-01-02 04:23:00,1,3.067,20,22,N,CRD,9.28,1.0,0.0,10.28
1,2024-01-26 10:43:00,2024-01-26 10:47:00,1,2.137,72,131,N,CSH,8.08,0.37,0.0,8.45
1,2024-01-08 15:57:00,2024-01-08 16:03:00,1,5.441,234,106,N,CRD,15.74,3.62,0.0,19.36
1,2024-01-22 12:58:00,2024-01-22 13:17:00,1,1.413,20,116,N,CRD,5.03,1.51,0.0,6.54
1,2024-01-30 11:59:00,2024-01-30 12:11:00,4,1.61,212,82,N,CSH,7.52,0.75,0.0,8.27
2,2024-01-24 05:06:00,2024-01-24 05:11:00,1,1.767,134,258,N,CRD,9.25,1.28,0.0,10.53
1,2024-01-23 14:45:00,2024-01-23 15:04:00,1,0.862,101,3,N,CRD,5.95,0.0,0.5,6.45
1,2024-01-09 04:56:00,2024-01-09 05:12:00,2,1.329,9,65,N,CRD,4.82,0.4,0.0,5.22
1,2024-01-19 13:02:00,2024-01-19 13:07:00,1,0.451,121,202,N,CSH,5.7,1.15,0.0,6.85
1,2024-01-20 21:41:00,2024-01-20 22:03:00,1,2.797,16,126,N,CRD,8.87,2.12,0.0,10.99
2,2024-01-14 04:25:00,2024-01-14 04:32:00,2,1.599,81,259,N,CRD,6.09,0.62,0.0,6.71
2,2024-01-02 04:17:00,2024-01-02 04:36:00,1,2.658,194,215,N,CRD,8.4,0.82,0.0,9.22
1,2024-01-29 06:51:00,2024-01-29 06:55:00,2,0.286,237,111,N,CRD,3.37,0.39,0.0,3.76
2,2024-01-07 02:29:00,2024-01-07 02:36:00,3,0.769,58,78,N,DIS,3.42,0.16,0.0,3.58
1,2024-01-31 04:15:00,2024-01-31 05:01:00,1,0.916,255,188,N,CRD,3.82,0.83,0.5,5.15
1,2024-01-29 21:36:00,2024-01-29 21:57:00,1,0.685,237,128,N,CRD,5.38,0.0,0.0,5.38
2,2024-01-01 14:02:00,2024-01-01 14:08:00,1,4.657,55,103,N,CRD,16.73,3.0,0.0,19.73
2,2024-01-23 21:59:00,2024-01-23 22:04:00,2,2.359,211,236,N,CRD,7.4,0.04,0.0,7.44
2,2024-01-20 15:45:00,2024-01-20 16:04:00,6,3.68,141,81,N,CSH,12.76,3.04,0.0,15.8
1,2024-01-08 03:37:00,2024-01-08 03:47:00,4,3.589,125,15,N,CRD,10.47,0.4,0.0,10.87
2,2024-01-26 04:42:00,2024-01-26 04:44:00,1,1.663,242,134,N,CRD,6.2,0.46,0.0,6.66
2,2024-01-04 10:52:00,2024-01-04 10:57:00,1,0.457,237,143,N,CSH,2.64,0.04,0.0,2.68
1,2024-01-08 17:01:00,2024-01-08 17:06:00,1,1.164,198,117,N,CRD,6.41,0.31,0.0,6.72
1,2024-01-30 09:59:00,2024-01-30 10:04:00,1,2.566,258,36,N,CRD,9.49,0.97,0.5,10.96
1,2024-01-24 00:40:00,2024-01-24 01:12:00,1,7.803,126,175,N,CRD,22.13,1.96,0.0,24.09
1,2024-01-04 11:28:00,2024-01-04 11:49:00,1,8.108,132,168,N,NoCharge,23.55,0.0,0.0,23.55
1,2024-01-05 11:11:00,2024-01-05 11:13:00,1,2.295,153,69,N,CRD,8.86,0.0,0.0,8.86
1,2024-01-08 23:15:00,2024-01-08 23:29:00,2,8.28,6,117,N,CRD,22.2,4.87,0.0,27.07
1,2024-01-03 04:29:00,2024-01-03 05:00:00,1,5.641,220,23,N,CRD,16.93,0.0,0.5,17.43
2,2024-01-06 15:52:00,2024-01-06 15:58:00,3,0.973,48,234,N,CSH,4.3,1.12,0.0,5.42
2,2024-01-18 17:23:00,2024-01-18 17:36:00,3,16.348,222,165,N,CRD,42.61,0.0,0.0,42.61
2,2024-01-01 05:33:00,2024-01-01 06:38:00,2,1.413,44,225,N,CRD,6.54,0.0,0.0,6.54
2,2024-01-09 21:51:00,2024-01-09 22:16:00,1,2.675,4,150,N,CSH,10.52,1.27,0.0,11.79
2,2024-01-10 17:42:00,2024-01-10 17:44:00,1,7.212,2,147,N,CSH,20.46,2.21,0.0,22.67
2,2024-01-31 02:19:00,2024-01-31 02:25:00,1,3.316,32,95,N,CRD,12.44,0.0,0.0,12.44
2,2024-01-31 04:47:00,2024-01-31 05:29:00,1,1.769,82,188,N,CRD,6.6,0.51,0.0,7.11
2,2024-01-27 05:01:00,2024-01-27 05:24:00,5,6.011,182,129,N,CRD,16.53,0.0,0.0,16.53
2,2024-01-11 14:22:00,2024-01-11 14:25:00,1,12.975,147,110,N,CSH,33.94,0.0,0.5,34.44
1,2024-01-17 08:19:00,2024-01-17 08:23:00,1,1.115,185,203,N,CRD,4.29,0.49,0.0,4.78
2,2024-01-16 15:12:00,2024-01-16 15:27:00,1,3.81,154,52,N,CSH,12.44,0.0,0.0,12.44
2,2024-01-27 15:58:00,2024-01-27 16:03:00,2,2.647,85,230,N,CRD,11.05,1.97,0.0,13.02
1,2024-01-24 02:58:00,2024-01-24 03:28:00,4,4.25,123,256,N,CRD,14.3,0.0,0.5,14.8
1,2024-01-29 02:29:00,2024-01-29 02:37:00,1,6.105,62,6,N,CRD,18.68,0.0,1.0,19.68
1,2024-01-18 02:00:00,2024-01-18 02:34:00,3,11.808,257,79,N,CRD,33.66,3.64,0.0,37.3
1,2024-01-29 11:53:00,2024-01-29 11:57:00,1,0.828,193,154,N,CRD,5.26,0.21,0.0,5.47
2,2024-01-24 01:13:00,2024-01-24 01:38:00,1,7.565,152,6,N,CSH,22.56,4.25,0.0,26.81
2,2024-01-23 21:41:00,2024-01-23 21:54:00,1,0.93,248,85,N,CRD,4.93,0.0,0.0,4.93
2,2024-01-21 12:15:00,2024-01-21 12:23:00,1,4.629,73,136,N,CRD,13.19,0.6,0.0,13.79
1,2024-01-11 09:44:00,2024-01-11 09:50:00,1,0.208,248,51,N,CRD,2.5,0.51,0.0,3.01
2,2024-01-19 20:46:00,2024-01-19 21:15:00,1,8.677,104,230,N,CRD,23.8,4.11,0.0,27.91
2,2024-01-12 01:17:00,2024-01-12 01:48:00,2,1.12,10,75,N,CRD,4.3,0.91,0.5,5.71
2,2024-01-21 03:20:00,2024-01-21 03:35:00,2,1.695,67,80,N,CRD,6.39,1.38,0.0,7.77
1,2024-01-08 21:33:00,2024-01-08 21:49:00,2,5.535,93,118,N,CRD,16.01,0.0,0.0,16.01
2,2024-01-25 18:34:00,2024-01-25 19:00:00,1,1.77,75,20,N,CRD,7.81,0.0,0.0,7.81
1,2024-01-18 17:05:00,2024-01-18 17:16:00,1,0.374,39,98,N,CRD,3.29,0.74,0.0,4.03
1,2024-01-23 00:22:00,2024-01-23 00:28:00,4,1.091,74,75,N,CRD,6.5,0.79,0.5,7.79
2,2024-01-07 21:00:00,2024-01-07 21:09:00,4,4.481,96,217,N,CRD,13.25,1.21,0.5,14.96
2,2024-01-25 13:04:00,2024-01-25 13:08:00,1,2.526,13,132,N,CRD,7.82,0.49,0.0,8.31
1,2024-01-25 21:08:00,2024-01-25 21:42:00,1,3.314,182,172,N,CSH,12.59,1.18,0.0,13.77
2,2024-01-05 12:19:00,2024-01-05 12:37:00,2,1.389,119,197,Y,CSH,7.14,0.64,0.0,7.78
2,2024-01-11 20:24:00,2024-01-11 20:32:00,1,4.659,263,23,N,CRD,14.29,0.47,0.0,14.76
2,2024-01-22 00:11:00,2024-01-22 00:25:00,3,2.23,54,134,N,CRD,7.49,0.45,0.0,7.94
1,2024-01-28 01:55:00,2024-01-28 01:59:00,1,2.761,74,255,N,CSH,11.7,0.0,0.0,11.7
2,2024-01-23 20:20:00,2024-01-23 20:23:00,1,1.419,240,209,N,CRD,6.09,0.92,0.0,7.01
2,2024-01-15 14:56:00,2024-01-15 15:07:00,3,2.446,109,164,N,CRD,9.5,0.14,0.5,10.14
1,2024-01-10 07:10:00,2024-01-10 07:20:00,1,17.679,188,119,N,CRD,48.21,9.44,0.0,57.65
2,2024-01-29 05:00:00,2024-01-29 05:03:00,1,0.788,243,101,N,CSH,4.93,0.69,0.0,5.62
2,2024-01-28 02:41:00,2024-01-28 02:44:00,3,0.891,215,59,N,CRD,3.73,0.0,0.5,4.23
1,2024-01-28 19:14:00,2024-01-28 19:19:00,1,5.702,142,88,N,CRD,16.58,2.24,0.5,19.32
1,2024-01-10 10:42:00,2024-01-10 11:05:00,1,0.722,123,80,N,CSH,3.81,0.71,0.0,4.52
1,2024-01-14 12:41:00,2024-01-14 12:45:00,1,4.066,53,28,N,CRD,12.65,0.2,0.0,12.85
2,2024-01-08 13:24:00,2024-01-08 13:34:00,1,0.381,1,75,Y,CRD,3.79,0.51,0.0,4.3
1,2024-01-30 14:10:00,2024-01-30 14:29:00,1,0.957,231,41,N,CRD,4.51,0.0,0.0,4.51
2,2024-01-27 21:07:00,2024-01-27 21:26:00,1,1.958,51,259,N,CRD,7.04,0.26,0.0,7.3
1,2024-01-06 08:54:00,2024-01-06 09:01:00,1,0.599,259,147,N,CRD,4.16,0.66,0.0,4.82
1,2024-01-08 15:46:00,2024-01-08 15:53:00,5,6.866,80,262,N,CRD,18.66,5.42,1.0,25.08
1,2024-01-18 02:43:00,2024-01-18 02:46:00,2,0.493,224,122,N,CRD,3.41,0.61,0.0,4.02
1,2024-01-13 21:08:00,2024-01-13 23:02:00,2,1.619,107,173,N,CRD,6.83,0.16,1.0,7.99
1,2024-01-15 06:10:00,2024-01-15 06:22:00,2,2.174,34,98,N,CRD,8.12,1.51,0.0,9.63
1,2024-01-12 09:44:00,2024-01-12 10:06:00,2,0.902,95,242,N,CSH,4.0,0.41,0.0,4.41
2,2024-01-21 21:24:00,2024-01-21 21:27:00,1,0.695,76,80,N,CRD,3.74,0.92,0.0,4.66
2,2024-01-28 20:09:00,2024-01-28 21:05:00,6,3.206,228,243,N,CRD,9.52,1.43,0.0,10.95
1,2024-01-29 10:24:00,2024-01-29 10:26:00,2,1.949,147,220,N,CSH,6.6,0.0,0.0,6.6
1,2024-01-15 02:41:00,2024-01-15 02:44:00,2,6.166,88,222,Y,NoCharge,16.92,2.03,0.0,18.95
1,2024-01-26 15:57:00,2024-01-26 16:03:00,1,0.218,253,162,N,CRD,2.8,0.0,0.0,2.8
2,2024-01-22 12:33:00,2024-01-22 12:35:00,2,2.224,22,155,N,CRD,8.52,0.9,0.0,9.42
2,2024-01-07 02:29:00,2024-01-07 02:32:00,1,3.666,29,198,N,CRD,10.93,1.73,0.0,12.66
2,2024-01-25 14:45:00,2024-01-25 14:54:00,2,2.577,87,48,Y,CRD,7.94,0.0,0.0,7.94
1,2024-01-11 20:42:00,2024-01-11 20:47:00,3,0.523,109,188,N,CRD,4.67,0.26,0.0,4.93
1,2024-01-20 11:09:00,2024-01-20 11:22:00,1,1.678,40,53,N,CSH,6.9,1.54,0.0,8.44
2,2024-01-23 08:09:00,2024-01-23 08:31:00,1,1.661,183,127,N,CRD,5.78,0.0,0.0,5.78
2,2024-01-30 06:06:00,2024-01-30 06:09:00,4,4.658,240,83,N,CRD,13.23,5.32,0.0,18.55
2,2024-01-30 09:32:00,2024-01-30 09:39:00,1,3.054,67,149,N,CRD,11.03,0.0,0.0,11.03
2,2024-01-25 21:03:00,2024-01-25 21:17:00,2,0.713,158,160,N,CSH,4.72,1.25,0.0,5.97
1,2024-01-16 16:27:00,2024-01-16 16:41:00,1,4.284,261,252,N,CRD,13.91,0.0,0.0,13.91
2,2024-01-13 09:45:00,2024-01-13 10:07:00,1,1.339,11,244,N,NoCharge,4.85,0.0,0.0,4.85
2,2024-01-14 16:16:00,2024-01-14 16:19:00,4,2.833,200,163,N,CRD,10.13,1.14,0.0,11.27
1,2024-01-30 11:24:00,2024-01-30 11:44:00,2,0.358,8,189,N,CRD,2.5,0.0,0.0,2.5
2,2024-01-07 08:32:00,2024-01-07 08:47:00,1,3.352,161,112,N,CRD,9.88,0.0,0.0,9.88
2,2024-01-17 06:17:00,2024-01-17 06:39:00,2,2.781,227,141,N,CRD,9.42,2.39,0.0,11.81
2,2024-01-22 01:35:00,2024-01-22 01:48:00,1,5.291,62,110,N,CRD,16.21,4.53,0.0,20.74
2,2024-01-01 16:47:00,2024-01-01 16:55:00,1,0.261,233,104,N,CSH,3.19,0.51,0.0,3.7
2,2024-01-20 16:21:00,2024-01-20 16:25:00,2,0.283,73,202,N,NoCharge,3.29,0.04,0.0,3.33
2,2024-01-09 01:26:00,2024-01-09 01:53:00,3,0.437,148,179,N,CRD,2.59,0.28,0.0,2.87
2,2024-01-09 16:48:00,2024-01-09 16:53:00,2,4.606,177,18,N,CRD,13.02,1.23,0.0,14.25
1,2024-01-20 06:34:00,2024-01-20 06:44:00,1,1.516,93,83,N,CRD,6.74,1.17,0.0,7.91
2,2024-01-01 06:36:00,2024-01-01 06:44:00,1,0.661,246,201,N,CRD,4.39,0.48,0.0,4.87
2,2024-01-05 20:40:00,2024-01-05 21:14:00,1,2.54,250,205,N,CRD,8.36,0.47,0.0,8.83
1,2024-01-15 02:29:00,2024-01-15 03:10:00,1,4.662,196,29,N,CRD,13.7,0.79,1.0,15.49
2,2024-01-19 02:32:00,2024-01-19 02:35:00,5,4.123,75,215,N,CSH,12.9,1.31,0.5,14.71
2,2024-01-04 09:11:00,2024-01-04 09:15:00,1,1.728,37,191,N,NoCharge,6.4,1.9,0.0,8.3
2,2024-01-12 05:01:00,2024-01-12 05:17:00,3,4.356,144,255,N,CRD,14.09,0.0,0.0,14.09
2,2024-01-10 12:48:00,2024-01-10 12:55:00,1,3.956,31,57,N,CRD,13.14,0.0,0.0,13.14
2,2024-01-17 13:34:00,2024-01-17 13:38:00,1,4.823,20,116,N,CRD,14.47,2.18,0.0,16.65
2,2024-01-10 07:38:00,2024-01-10 07:44:00,1,1.804,104,39,N,CSH,6.78,0.16,0.0,6.94
1,2024-01-01 01:23:00,2024-01-01 01:28:00,5,3.526,236,227,N,CRD,11.58,1.0,0.0,12.58
2,2024-01-17 10:22:00,2024-01-17 10:37:00,1,0.795,2,256,N,CSH,3.49,0.0,0.0,3.49
2,2024-01-27 07:13:00,2024-01-27 07:29:00,1,3.911,258,224,N,CRD,12.21,0.0,0.0,12.21
1,2024-01-19 03:02:00,2024-01-19 03:30:00,1,3.157,42,251,N,CRD,9.39,0.88,0.0,10.27
1,2024-01-12 05:16:00,2024-01-12 05:23:00,1,3.745,155,140,N,CRD,12.28,0.46,0.5,13.24
1,2024-01-15 22:53:00,2024-01-15 23:03:00,1,1.961,32,105,N,CRD,8.31,0.88,0.0,9.19
2,2024-01-05 08:16:00,2024-01-05 08:33:00,6,0.776,228,103,N,CRD,3.44,0.82,0.0,4.26
2,2024-01-08 08:03:00,2024-01-08 08:16:00,4,0.284,227,236,N,CRD,3.88,0.0,0.0,3.88
2,2024-01-14 13:48:00,2024-01-14 13:54:00,1,4.315,112,160,N,CRD,13.18,0.0,0.5,13.68
2,2024-01-19 08:41:00,2024-01-19 09:04:00,3,0.413,43,147,N,CRD,4.03,0.5,0.0,4.53
2,2024-01-16 01:42:00,2024-01-16 01:53:00,1,3.905,175,29,N,CRD,13.26,0.6,0.0,13.86
2,2024-01-30 20:23:00,2024-01-30 20:37:00,4,0.925,131,159,N,CRD,5.03,0.0,0.0,5.03
2,2024-01-20 18:13:00,2024-01-20 18:16:00,1,2.832,79,216,N,CRD,9.72,0.6,0.0,10.32
2,2024-01-01 17:06:00,2024-01-01 17:32:00,1,2.886,237,204,N,CRD,8.72,0.0,0.0,8.72
2,2024-01-17 06:16:00,2024-01-17 06:18:00,1,0.568,111,186,N,NoCharge,3.05,0.12,0.0,3.17
2,2024-01-19 01:36:00,2024-01-19 01:47:00,4,7.937,152,65,N,CRD,24.35,2.43,0.0,26.78
1,2024-01-02 08:22:00,2024-01-02 08:34:00,1,1.104,47,206,N,CSH,6.26,1.1,0.0,7.36
2,2024-01-12 22:27:00,2024-01-12 22:38:00,1,3.757,35,70,N,CSH,12.36,1.59,0.0,13.95
2,2024-01-28 00:24:00,2024-01-28 00:46:00,1,8.21,155,56,N,CRD,22.07,2.35,0.0,24.42
1,2024-01-12 01:31:00,2024-01-12 01:49:00,1,1.594,256,62,N,CRD,6.84,1.12,0.0,7.96
2,2024-01-15 03:38:00,2024-01-15 03:49:00,1,0.543,36,128,N,CRD,3.42,0.05,1.0,4.47
2,2024-01-07 20:32:00,2024-01-07 20:38:00,2,2.79,13,133,N,CRD,11.7,1.43,0.0,13.13
2,2024-01-03 09:16:00,2024-01-03 09:19:00,3,0.472,258,165,N,CRD,5.06,0.24,0.0,5.3
1,2024-01-10 20:44:00,2024-01-10 20:46:00,2,1.15,172,116,N,CRD,4.54,0.84,0.0,5.38
1,2024-01-24 22:59:00,2024-01-24 23:09:00,1,0.594,6,161,N,CRD,3.25,1.07,0.0,4.32
1,2024-01-31 11:28:00,2024-01-31 11:30:00,1,3.551,262,236,N,CRD,11.15,0.0,0.0,11.15
1,2024-01-21 11:09:00,2024-01-21 11:35:00,6,2.08,28,29,N,CRD,8.99,1.67,0.0,10.66
1,2024-01-26 18:10:00,2024-01-26 18:18:00,1,1.946,150,93,N,CRD,8.47,0.5,0.0,8.97
1,2024-01-21 03:10:00,2024-01-21 03:29:00,1,0.351,74,135,N,CRD,2.5,0.13,0.0,2.63
2,2024-01-21 10:05:00,2024-01-21 10:51:00,2,2.766,94,196,N,CRD,9.84,0.0,0.0,9.84
1,2024-01-14 05:37:00,2024-01-14 05:51:00,2,2.913,36,34,N,CRD,10.95,3.27,0.0,14.22
1,2024-01-02 21:32:00,2024-01-02 21:39:00,4,4.58,166,151,N,CRD,13.74,1.74,0.0,15.48
1,2024-01-13 17:24:00,2024-01-13 17:29:00,1,1.996,259,150,N,CRD,8.04,0.0,0.0,8.04
1,2024-01-27 19:27:00,2024-01-27 19:44:00,1,3.376,236,204,N,CRD,12.84,0.81,0.0,13.65
1,2024-01-17 15:02:00,2024-01-17 15:20:00,2,4.207,116,149,N,CRD,14.41,0.52,0.0,14.93
1,2024-01-24 14:54:00,2024-01-24 14:58:00,2,1.522,114,56,N,CRD,6.79,1.08,0.0,7.87
2,2024-01-02 13:38:00,2024-01-02 13:41:00,1,0.324,178,125,N,CRD,3.65,0.02,0.0,3.67
1,2024-01-07 05:43:00,2024-01-07 05:59:00,4,3.236,206,223,N,CSH,10.55,2.62,0.0,13.17
2,2024-01-10 06:25:00,2024-01-10 06:31:00,1,2.598,261,49,N,CRD,9.56,0.04,0.0,9.6
2,2024-01-12 03:21:00,2024-01-12 03:30:00,1,0.458,64,149,N,CRD,3.45,0.03,0.5,3.98
1,2024-01-31 14:59:00,2024-01-31 15:15:00,2,7.678,242,177,N,CRD,22.75,7.22,0.0,29.97
1,2024-01-15 07:40:00,2024-01-15 07:56:00,1,0.274,22,121,N,CRD,2.5,0.13,0.0,2.63
2,2024-01-21 12:40:00,2024-01-21 13:05:00,1,5.729,15,125,N,CSH,16.21,4.27,0.5,20.98
1,2024-01-20 23:28:00,2024-01-21 00:15:00,5,3.021,183,148,N,CSH,9.65,0.11,0.0,9.76
1,2024-01-13 23:41:00,2024-01-13 23:55:00,2,1.39,127,1,N,CRD,7.21,0.02,0.0,7.23
1,2024-01-30 22:56:00,2024-01-30 23:02:00,5,1.617,235,239,N,UNK,7.34,1.66,0.0,9.0
1,2024-01-07 21:26:00,2024-01-07 22:23:00,1,2.82,5,8,N,CRD,9.86,1.22,0.0,11.08
1,2024-01-02 01:41:00,2024-01-02 01:45:00,1,0.309,19,151,N,CRD,3.63,0.0,0.5,4.13
2,2024-01-24 02:26:00,2024-01-24 02:28:00,1,2.459,74,227,N,CRD,7.65,0.0,0.0,7.65
1,2024-01-21 06:25:00,2024-01-21 06:39:00,1,1.497,3,36,N,CRD,6.9,0.5,0.0,7.4
2,2024-01-09 01:39:00,2024-01-09 01:49:00,1,0.506,166,22,N,CRD,2.76,0.0,0.0,2.76
2,2024-01-27 21:45:00,2024-01-27 22:00:00,5,3.996,58,234,N,CSH,11.81,0.0,0.0,11.81
1,2024-01-06 00:48:00,2024-01-06 01:00:00,1,0.983,34,20,N,CRD,8.06,0.18,0.0,8.24
2,2024-01-08 18:43:00,2024-01-08 18:45:00,2,0.317,158,198,N,CSH,3.77,0.0,0.0,3.77
2,2024-01-05 18:57:00,2024-01-05 19:05:00,2,1.063,205,129,N,CRD,5.28,0.12,0.0,5.4
1,2024-01-06 18:33:00,2024-01-06 19:01:00,1,2.42,147,27,N,CRD,8.3,0.16,0.0,8.46
1,2024-01-23 14:34:00,2024-01-23 14:40:00,1,4.477,202,127,N,CRD,14.92,0.0,0.0,14.92
2,2024-01-22 19:23:00,2024-01-22 19:52:00,2,1.569,36,26,N,CRD,5.42,0.28,0.5,6.2
1,2024-01-20 22:15:00,2024-01-20 22:27:00,1,1.106,61,130,N,CRD,4.68,0.3,0.0,4.98
1,2024-01-27 16:24:00,2024-01-27 16:31:00,1,3.491,209,141,Y,CRD,12.36,0.05,0.0,12.41
1,2024-01-03 03:56:00,2024-01-03 04:05:00,2,1.574,69,256,N,CRD,6.41,0.87,0.0,7.28
2,2024-01-20 05:35:00,2024-01-20 05:40:00,1,3.336,247,23,N,CRD,11.21,0.97,0.0,12.18
1,2024-01-04 13:35:00,2024-01-04 13:49:00,1,1.303,219,156,N,CRD,5.13,1.3,0.0,6.43
2,2024-01-30 15:00:00,2024-01-30 15:07:00,2,2.271,103,233,N,CSH,8.74,0.0,0.0,8.74
2,2024-01-20 15:34:00,2024-01-20 15:58:00,1,0.703,171,209,N,CSH,3.7,0.14,0.5,4.34
2,2024-01-24 13:23:00,2024-01-24 13:26:00,1,2.261,164,82,N,CRD,7.15,0.0,0.5,7.65
2,2024-01-18 16:54:00,2024-01-18 17:10:00,1,0.925,129,31,N,CRD,5.78,2.36,0.0,8.14
1,2024-01-12 21:26:00,2024-01-12 21:35:00,2,1.393,122,249,N,CRD,5.05,0.0,0.0,5.05
1,2024-01-22 06:22:00,2024-01-22 06:30:00,1,6.838,61,3,N,CRD,18.6,5.6,0.5,24.7
1,2024-01-26 21:47:00,2024-01-26 22:07:00,6,6.045,53,6,N,CRD,16.61,3.35,0.5,20.46
2,2024-01-06 12:27:00,2024-01-06 12:30:00,2,0.59,11,58,N,CRD,4.0,0.37,0.0,4.37
1,2024-01-28 00:39:00,2024-01-28 00:55:00,1,2.257,77,12,N,CRD,7.37,0.37,0.5,8.24
2,2024-01-23 12:34:00,2024-01-23 12:56:00,2,5.69,230,47,N,CRD,18.55,6.44,0.0,24.99
2,2024-01-03 15:52:00,2024-01-03 16:04:00,1,2.052,97,93,N,NoCharge,8.71,1.48,0.0,10.19
1,2024-01-30 00:27:00,2024-01-30 00:31:00,1,1.783,260,239,N,DIS,7.05,0.31,0.0,7.36
2,2024-01-06 14:05:00,2024-01-06 14:19:00,2,2.288,260,193,N,CSH,7.27,0.04,0.0,7.31
2,2024-01-19 15:10:00,2024-01-19 15:29:00,1,2.491,30,228,N,CSH,9.66,0.86,0.0,10.52
2,2024-01-05 00:25:00,2024-01-05 00:28:00,5,3.175,225,185,N,CRD,10.73,0.0,0.0,10.73
2,2024-01-07 01:55:00,2024-01-07 01:59:00,1,3.238,247,65,N,CSH,9.87,2.53,0.0,12.4
2,2024-01-20 22:23:00,2024-01-20 22:38:00,1,4.689,36,104,N,CSH,14.44,2.72,0.0,17.16
1,2024-01-22 01:34:00,2024-01-22 01:48:00,1,6.692,115,212,N,CRD,19.42,2.13,0.0,21.55
1,2024-01-22 07:06:00,2024-01-22 07:21:00,1,0.708,181,30,N,CSH,3.49,0.56,0.0,4.05
2,2024-01-11 15:15:00,2024-01-11 15:17:00,4,1.683,194,34,N,CSH,5.71,0.49,0.0,6.2
2,2024-01-26 10:14:00,2024-01-26 10:18:00,1,0.545,163,211,N,CRD,5.05,0.94,0.0,5.99
2,2024-01-02 12:40:00,2024-01-02 13:11:00,3,3.62,185,173,N,CSH,12.26,0.9,0.0,13.16
2,2024-01-27 11:35:00,2024-01-27 11:41:00,1,0.421,99,133,N,CSH,3.4,0.12,0.0,3.52
1,2024-01-10 08:56:00,2024-01-10 09:03:00,4,8.544,136,113,N,CRD,24.37,0.0,0.0,24.37
2,2024-01-20 05:45:00,2024-01-20 05:59:00,1,4.773,77,188,N,CRD,15.31,0.88,0.0,16.19
1,2024-01-29 01:45:00,2024-01-29 02:02:00,3,1.888,15,96,N,DIS,6.79,2.1,0.0,8.89
1,2024-01-08 22:04:00,2024-01-08 22:27:00,2,4.839,238,152,N,CSH,14.26,1.0,0.0,15.26
2,2024-01-13 17:53:00,2024-01-13 18:09:00,1,6.569,120,7,N,CSH,20.66,0.0,0.0,20.66
2,2024-01-26 16:16:00,2024-01-26 16:29:00,1,3.122,145,244,N,CRD,9.64,0.0,0.0,9.64
2,2024-01-27 19:18:00,2024-01-27 19:25:00,1,1.005,14,114,N,CRD,6.88,0.24,0.0,7.12
2,2024-01-08 07:00:00,2024-01-08 07:32:00,1,2.789,240,60,N,CRD,12.82,0.86,0.0,13.68
1,2024-01-16 18:26:00,2024-01-16 18:31:00,1,2.592,141,51,N,CSH,9.24,0.0,1.0,10.24
1,2024-01-11 07:59:00,2024-01-11 08:38:00,1,1.314,94,78,N,CRD,4.78,0.25,0.0,5.03
2,2024-01-17 00:37:00,2024-01-17 00:44:00,1,4.915,144,46,N,CRD,14.69,2.17,0.0,16.86
